time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
2020/11/26/18:06:46.936900,245,1606410406,936563968,,-0.521953225136,-0.00430728914216
2020/11/26/18:06:46.980815,246,1606410406,980499982,,-0.523998081684,-0.00786996074021
2020/11/26/18:06:47.025174,247,1606410407,24836063,,-0.522975683212,-0.00542900199071
2020/11/26/18:06:47.070758,248,1606410407,70475101,,-0.525020539761,-0.00844989065081
2020/11/26/18:06:47.118496,249,1606410407,118135929,,-0.523998081684,-0.00574608240277
2020/11/26/18:06:47.158040,250,1606410407,157803058,,-0.529110252857,-0.015777496621
2020/11/26/18:06:47.204177,251,1606410407,203871965,,-0.527065396309,-0.0119039509445
2020/11/26/18:06:47.247062,252,1606410407,246665000,,-0.531155109406,-0.018137184903
2020/11/26/18:06:47.291043,253,1606410407,290535926,,-0.529110252857,-0.0126663567498
2020/11/26/18:06:47.335472,254,1606410407,335095882,,-0.526042938232,-0.00153694406617
2020/11/26/18:06:47.379487,255,1606410407,379139900,,-0.530132710934,-0.00687030563131
2020/11/26/18:06:47.423895,256,1606410407,423599004,,-0.531155109406,-0.00999631453305
2020/11/26/18:06:47.467380,257,1606410407,466980934,,-0.53422242403,-0.0166141800582
2020/11/26/18:06:47.511657,258,1606410407,511406898,,-0.535244882107,-0.0186433065683
2020/11/26/18:06:47.556562,259,1606410407,556262969,,-0.53422242403,-0.0139173232019
2020/11/26/18:06:47.601290,260,1606410407,600881099,,-0.535244882107,-0.0122819235548
2020/11/26/18:06:47.645843,261,1606410407,645601987,,-0.53422242403,-0.00740245403722
2020/11/26/18:06:47.688918,262,1606410407,688663959,,-0.542401909828,-0.0234681274742
2020/11/26/18:06:47.733902,263,1606410407,733475923,,-0.529110252857,0.00564551120624
2020/11/26/18:06:47.779579,264,1606410407,779275894,,-0.535244882107,0.000592689146288
2020/11/26/18:06:47.822999,265,1606410407,822715997,,-0.541379511356,-0.0154991438612
2020/11/26/18:06:47.867262,266,1606410407,866933107,,-0.54035705328,-0.0162420347333
2020/11/26/18:06:47.911494,267,1606410407,911205053,,-0.53422242403,0.000498204142787
2020/11/26/18:06:47.955715,268,1606410407,955457925,,-0.538312196732,-0.00327919679694
2020/11/26/18:06:48.000018,269,1606410407,999711036,,-0.538312196732,-0.00407172972336
2020/11/26/18:06:48.044124,270,1606410408,43829917,,-0.536267340183,0.00105436111335
2020/11/26/18:06:48.088340,271,1606410408,88079929,,-0.538312196732,-0.00205023493618
2020/11/26/18:06:48.146240,272,1606410408,146018028,,-0.54035705328,-0.00756300566718
2020/11/26/18:06:48.177346,273,1606410408,177069902,,-0.537289738655,-0.00114071555436
2020/11/26/18:06:48.220592,274,1606410408,220263004,,-0.536267340183,0.00366866239347
2020/11/26/18:06:48.265044,275,1606410408,264708042,,-0.536267340183,0.00477789994329
2020/11/26/18:06:48.308929,276,1606410408,308577060,,-0.542401909828,-0.00985653977841
2020/11/26/18:06:48.352849,277,1606410408,352530956,,-0.54035705328,-0.00866913236678
2020/11/26/18:06:48.397195,278,1606410408,396879911,,-0.54035705328,-0.00685514556244
2020/11/26/18:06:48.441427,279,1606410408,441106081,,-0.545469224453,-0.0169858895242
2020/11/26/18:06:48.486484,280,1606410408,486196994,,-0.541379511356,-0.00821891054511
2020/11/26/18:06:48.531091,281,1606410408,530766963,,-0.546491682529,-0.0157321169972
2020/11/26/18:06:48.589248,282,1606410408,588896036,,-0.542401909828,-0.00628400128335
2020/11/26/18:06:48.618972,283,1606410408,618524074,,-0.547514081001,-0.0138336457312
